code,effective_date
600183,2020-01-02
600188,2020-01-02
600196,2020-01-02
600208,2020-01-02
600219,2020-01-02
600221,2020-01-02
600233,2020-01-02
600271,2020-01-02
600276,2020-01-02
600297,2020-01-02
600299,2020-01-02
600309,2020-01-02
600332,2020-01-02
600340,2020-01-02
600346,2020-01-02
600352,2020-01-02
600362,2020-01-02
600369,2020-01-02
600372,2020-01-02
600383,2020-01-02
600390,2020-01-02
600398,2020-01-02
600406,2020-01-02
600436,2020-01-02
600438,2020-01-02
600482,2020-01-02
600487,2020-01-02
600489,2020-01-02
600498,2020-01-02
600516,2020-01-02
600519,2020-01-02
600522,2020-01-02
600535,2020-01-02
600547,2020-01-02
600566,2020-01-02
600570,2020-01-02
600583,2020-01-02
600585,2020-01-02
600588,2020-01-02
600606,2020-01-02
600637,2020-01-02
600655,2020-01-02
600660,2020-01-02
600663,2020-01-02
600674,2020-01-02
600690,2020-01-02
600703,2020-01-02
600705,2020-01-02
600733,2020-01-02
600741,2020-01-02
600760,2020-01-02
600795,2020-01-02
600809,2020-01-02
600816,2020-01-02
600837,2020-01-02
600848,2020-01-02
600867,2020-01-02
600886,2020-01-02
600887,2020-01-02
600893,2020-01-02
600900,2020-01-02
600919,2020-01-02
600926,2020-01-02
600928,2020-01-02
600958,2020-01-02
600968,2020-01-02
600977,2020-01-02
600989,2020-01-02
600998,2020-01-02
600999,2020-01-02
601006,2020-01-02
601009,2020-01-02
601012,2020-01-02
601018,2020-01-02
601021,2020-01-02
601066,2020-01-02
601088,2020-01-02
601108,2020-01-02
601111,2020-01-02
601117,2020-01-02
601138,2020-01-02
601155,2020-01-02
601162,2020-01-02
601166,2020-01-02
601169,2020-01-02
601186,2020-01-02
601198,2020-01-02
601211,2020-01-02
601212,2020-01-02
601216,2020-01-02
601225,2020-01-02
601229,2020-01-02
601236,2020-01-02
601238,2020-01-02
601288,2020-01-02
601298,2020-01-02
601318,2020-01-02
601319,2020-01-02
601328,2020-01-02
601336,2020-01-02
601360,2020-01-02
601377,2020-01-02
601390,2020-01-02
601398,2020-01-02
601555,2020-01-02
601577,2020-01-02
601600,2020-01-02
601601,2020-01-02
601607,2020-01-02
601618,2020-01-02
601628,2020-01-02
601633,2020-01-02
601668,2020-01-02
601669,2020-01-02
601688,2020-01-02
601698,2020-01-02
601727,2020-01-02
601766,2020-01-02
601788,2020-01-02
601800,2020-01-02
601808,2020-01-02
601818,2020-01-02
601828,2020-01-02
601838,2020-01-02
601857,2020-01-02
601877,2020-01-02
601878,2020-01-02
601881,2020-01-02
601888,2020-01-02
601898,2020-01-02
601899,2020-01-02
601901,2020-01-02
601919,2020-01-02
601933,2020-01-02
601939,2020-01-02
601985,2020-01-02
601988,2020-01-02
601989,2020-01-02
601992,2020-01-02
601997,2020-01-02
601998,2020-01-02
603019,2020-01-02
603156,2020-01-02
603160,2020-01-02
603259,2020-01-02
603260,2020-01-02
603288,2020-01-02
603501,2020-01-02
603799,2020-01-02
603833,2020-01-02
603899,2020-01-02
603986,2020-01-02
603993,2020-01-02
000001,2020-01-02
000002,2020-01-02
000063,2020-01-02
000069,2020-01-02
000100,2020-01-02
000157,2020-01-02
000166,2020-01-02
000333,2020-01-02
000338,2020-01-02
000413,2020-01-02
000415,2020-01-02
000423,2020-01-02
000425,2020-01-02
000538,2020-01-02
000568,2020-01-02
000596,2020-01-02
000625,2020-01-02
000627,2020-01-02
000629,2020-01-02
000630,2020-01-02
000651,2020-01-02
000656,2020-01-02
000661,2020-01-02
000671,2020-01-02
000703,2020-01-02
000709,2020-01-02
000723,2020-01-02
000725,2020-01-02
000728,2020-01-02
000768,2020-01-02
000776,2020-01-02
000783,2020-01-02
000786,2020-01-02
000858,2020-01-02
000876,2020-01-02
000895,2020-01-02
000898,2020-01-02
000938,2020-01-02
000961,2020-01-02
000963,2020-01-02
001979,2020-01-02
002001,2020-01-02
002007,2020-01-02
002008,2020-01-02
002010,2020-01-02
002024,2020-01-02
002027,2020-01-02
002032,2020-01-02
002044,2020-01-02
002050,2020-01-02
002081,2020-01-02
002120,2020-01-02
002142,2020-01-02
002146,2020-01-02
002153,2020-01-02
002179,2020-01-02
002202,2020-01-02
002230,2020-01-02
002236,2020-01-02
002241,2020-01-02
002252,2020-01-02
002271,2020-01-02
002294,2020-01-02
002304,2020-01-02
002311,2020-01-02
002352,2020-01-02
002410,2020-01-02
002411,2020-01-02
002415,2020-01-02
002422,2020-01-02
002456,2020-01-02
002460,2020-01-02
002466,2020-01-02
002468,2020-01-02
002475,2020-01-02
002493,2020-01-02
002508,2020-01-02
002555,2020-01-02
002558,2020-01-02
002594,2020-01-02
002601,2020-01-02
002602,2020-01-02
002607,2020-01-02
002624,2020-01-02
002673,2020-01-02
002714,2020-01-02
002736,2020-01-02
002739,2020-01-02
002773,2020-01-02
002841,2020-01-02
002916,2020-01-02
002938,2020-01-02
002939,2020-01-02
002945,2020-01-02
002958,2020-01-02
300003,2020-01-02
300015,2020-01-02
300017,2020-01-02
300024,2020-01-02
300033,2020-01-02
300059,2020-01-02
300070,2020-01-02
300122,2020-01-02
300124,2020-01-02
300136,2020-01-02
300142,2020-01-02
300144,2020-01-02
300347,2020-01-02
300408,2020-01-02
300413,2020-01-02
300433,2020-01-02
300498,2020-01-02
600000,2020-01-03
600004,2020-01-03
600009,2020-01-03
600010,2020-01-03
600011,2020-01-03
600015,2020-01-03
600016,2020-01-03
600018,2020-01-03
600019,2020-01-03
600023,2020-01-03
600025,2020-01-03
600027,2020-01-03
600028,2020-01-03
600029,2020-01-03
600030,2020-01-03
600031,2020-01-03
600036,2020-01-03
600038,2020-01-03
600048,2020-01-03
600050,2020-01-03
600061,2020-01-03
600066,2020-01-03
600068,2020-01-03
600085,2020-01-03
600089,2020-01-03
600100,2020-01-03
600104,2020-01-03
600109,2020-01-03
600111,2020-01-03
600115,2020-01-03
600118,2020-01-03
600153,2020-01-03
600170,2020-01-03
600176,2020-01-03
600177,2020-01-03
600183,2020-01-03
600188,2020-01-03
600196,2020-01-03
600208,2020-01-03
600219,2020-01-03
600221,2020-01-03
600233,2020-01-03
600271,2020-01-03
600276,2020-01-03
600297,2020-01-03
600299,2020-01-03
600309,2020-01-03
600332,2020-01-03
600340,2020-01-03
600346,2020-01-03
600352,2020-01-03
600362,2020-01-03
600369,2020-01-03
600372,2020-01-03
600383,2020-01-03
600390,2020-01-03
600398,2020-01-03
600406,2020-01-03
600436,2020-01-03
600438,2020-01-03
600482,2020-01-03
600487,2020-01-03
600489,2020-01-03
600498,2020-01-03
600516,2020-01-03
600519,2020-01-03
600522,2020-01-03
600535,2020-01-03
600547,2020-01-03
600566,2020-01-03
600570,2020-01-03
600583,2020-01-03
600585,2020-01-03
600588,2020-01-03
600606,2020-01-03
600637,2020-01-03
600655,2020-01-03
600660,2020-01-03
600663,2020-01-03
600674,2020-01-03
600690,2020-01-03
600703,2020-01-03
600705,2020-01-03
600733,2020-01-03
600741,2020-01-03
600760,2020-01-03
600795,2020-01-03
600809,2020-01-03
600816,2020-01-03
600837,2020-01-03
600848,2020-01-03
600867,2020-01-03
600886,2020-01-03
600887,2020-01-03
600893,2020-01-03
600900,2020-01-03
600919,2020-01-03
600926,2020-01-03
600928,2020-01-03
600958,2020-01-03
600968,2020-01-03
600977,2020-01-03
600989,2020-01-03
600998,2020-01-03
600999,2020-01-03
601006,2020-01-03
601009,2020-01-03
601012,2020-01-03
601018,2020-01-03
601021,2020-01-03
601066,2020-01-03
601088,2020-01-03
601108,2020-01-03
601111,2020-01-03
601117,2020-01-03
601138,2020-01-03
601155,2020-01-03
601162,2020-01-03
601166,2020-01-03
601169,2020-01-03
601186,2020-01-03
601198,2020-01-03
601211,2020-01-03
601212,2020-01-03
601216,2020-01-03
601225,2020-01-03
601229,2020-01-03
601236,2020-01-03
601238,2020-01-03
601288,2020-01-03
601298,2020-01-03
601318,2020-01-03
601319,2020-01-03
601328,2020-01-03
601336,2020-01-03
601360,2020-01-03
601377,2020-01-03
601390,2020-01-03
601398,2020-01-03
601555,2020-01-03
601577,2020-01-03
601600,2020-01-03
601601,2020-01-03
601607,2020-01-03
601618,2020-01-03
601628,2020-01-03
601633,2020-01-03
601668,2020-01-03
601669,2020-01-03
601688,2020-01-03
601698,2020-01-03
601727,2020-01-03
601766,2020-01-03
601788,2020-01-03
601800,2020-01-03
601808,2020-01-03
601818,2020-01-03
601828,2020-01-03
601838,2020-01-03
601857,2020-01-03
601877,2020-01-03
601878,2020-01-03
601881,2020-01-03
601888,2020-01-03
601898,2020-01-03
601899,2020-01-03
601901,2020-01-03
601919,2020-01-03
601933,2020-01-03
601939,2020-01-03
601985,2020-01-03
601988,2020-01-03
601989,2020-01-03
601992,2020-01-03
601997,2020-01-03
601998,2020-01-03
603019,2020-01-03
603156,2020-01-03
603160,2020-01-03
603259,2020-01-03
603260,2020-01-03
603288,2020-01-03
603501,2020-01-03
603799,2020-01-03
603833,2020-01-03
603899,2020-01-03
603986,2020-01-03
603993,2020-01-03
000001,2020-01-03
000002,2020-01-03
000063,2020-01-03
000069,2020-01-03
000100,2020-01-03
000157,2020-01-03
000166,2020-01-03
000333,2020-01-03
000338,2020-01-03
000413,2020-01-03
000415,2020-01-03
000423,2020-01-03
000425,2020-01-03
000538,2020-01-03
000568,2020-01-03
000596,2020-01-03
000625,2020-01-03
000627,2020-01-03
000629,2020-01-03
000630,2020-01-03
000651,2020-01-03
000656,2020-01-03
000661,2020-01-03
000671,2020-01-03
000703,2020-01-03
000709,2020-01-03
000723,2020-01-03
000725,2020-01-03
000728,2020-01-03
000768,2020-01-03
000776,2020-01-03
000783,2020-01-03
000786,2020-01-03
000858,2020-01-03
000876,2020-01-03
000895,2020-01-03
000898,2020-01-03
000938,2020-01-03
000961,2020-01-03
000963,2020-01-03
001979,2020-01-03
002001,2020-01-03
002007,2020-01-03
002008,2020-01-03
002010,2020-01-03
002024,2020-01-03
002027,2020-01-03
002032,2020-01-03
002044,2020-01-03
002050,2020-01-03
002081,2020-01-03
002120,2020-01-03
002142,2020-01-03
002146,2020-01-03
002153,2020-01-03
002179,2020-01-03
002202,2020-01-03
002230,2020-01-03
002236,2020-01-03
002241,2020-01-03
002252,2020-01-03
002271,2020-01-03
002294,2020-01-03
002304,2020-01-03
002311,2020-01-03
002352,2020-01-03
002410,2020-01-03
002411,2020-01-03
002415,2020-01-03
002422,2020-01-03
002456,2020-01-03
002460,2020-01-03
002466,2020-01-03
002468,2020-01-03
002475,2020-01-03
002493,2020-01-03
002508,2020-01-03
002555,2020-01-03
002558,2020-01-03
002594,2020-01-03
002601,2020-01-03
002602,2020-01-03
002607,2020-01-03
002624,2020-01-03
002673,2020-01-03
002714,2020-01-03
002736,2020-01-03
002739,2020-01-03
002773,2020-01-03
002841,2020-01-03
002916,2020-01-03
002938,2020-01-03
002939,2020-01-03
002945,2020-01-03
002958,2020-01-03
300003,2020-01-03
300015,2020-01-03
300017,2020-01-03
300024,2020-01-03
300033,2020-01-03
300059,2020-01-03
300070,2020-01-03
300122,2020-01-03
300124,2020-01-03
300136,2020-01-03
300142,2020-01-03
300144,2020-01-03
300347,2020-01-03
300408,2020-01-03
300413,2020-01-03
300433,2020-01-03
300498,2020-01-03
600000,2020-01-28
600004,2020-01-28
600009,2020-01-28
600010,2020-01-28
600011,2020-01-28
600015,2020-01-28
600016,2020-01-28
600018,2020-01-28
600019,2020-01-28
600023,2020-01-28
600025,2020-01-28
600027,2020-01-28
600028,2020-01-28
600029,2020-01-28
600030,2020-01-28
600031,2020-01-28
600036,2020-01-28
600038,2020-01-28
600048,2020-01-28
600050,2020-01-28
600061,2020-01-28
600066,2020-01-28
600068,2020-01-28
600085,2020-01-28
600089,2020-01-28
600100,2020-01-28
600104,2020-01-28
600109,2020-01-28
600111,2020-01-28
600115,2020-01-28
600118,2020-01-28
600153,2020-01-28
600170,2020-01-28
600176,2020-01-28
600177,2020-01-28
600183,2020-01-28
600188,2020-01-28
600196,2020-01-28
600208,2020-01-28
600219,2020-01-28
600221,2020-01-28
600233,2020-01-28
600271,2020-01-28
600276,2020-01-28
600297,2020-01-28
600299,2020-01-28
600309,2020-01-28
600332,2020-01-28
600340,2020-01-28
600346,2020-01-28
600352,2020-01-28
600362,2020-01-28
600369,2020-01-28
600372,2020-01-28
600383,2020-01-28
600390,2020-01-28
600398,2020-01-28
600406,2020-01-28
600436,2020-01-28
600438,2020-01-28
600482,2020-01-28
600487,2020-01-28
600489,2020-01-28
600498,2020-01-28
600516,2020-01-28
600519,2020-01-28
600522,2020-01-28
600535,2020-01-28
600547,2020-01-28
600566,2020-01-28
600570,2020-01-28
600583,2020-01-28
600585,2020-01-28
600588,2020-01-28
600606,2020-01-28
600637,2020-01-28
600655,2020-01-28
600660,2020-01-28
600663,2020-01-28
600674,2020-01-28
600690,2020-01-28
600703,2020-01-28
600705,2020-01-28
600733,2020-01-28
600741,2020-01-28
600760,2020-01-28
600795,2020-01-28
600809,2020-01-28
600816,2020-01-28
600837,2020-01-28
600848,2020-01-28
600867,2020-01-28
600886,2020-01-28
600887,2020-01-28
600893,2020-01-28
600900,2020-01-28
600919,2020-01-28
600926,2020-01-28
600928,2020-01-28
600958,2020-01-28
600968,2020-01-28
600977,2020-01-28
600989,2020-01-28
600998,2020-01-28
600999,2020-01-28
601006,2020-01-28
601009,2020-01-28
601012,2020-01-28
601018,2020-01-28
601021,2020-01-28
601066,2020-01-28
601088,2020-01-28
601108,2020-01-28
601111,2020-01-28
601117,2020-01-28
601138,2020-01-28
601155,2020-01-28
601162,2020-01-28
601166,2020-01-28
601169,2020-01-28
601186,2020-01-28
601198,2020-01-28
601211,2020-01-28
601212,2020-01-28
601216,2020-01-28
601225,2020-01-28
601229,2020-01-28
601236,2020-01-28
601238,2020-01-28
601288,2020-01-28
601298,2020-01-28
601318,2020-01-28
601319,2020-01-28
601328,2020-01-28
601336,2020-01-28
601360,2020-01-28
601377,2020-01-28
601390,2020-01-28
601398,2020-01-28
601555,2020-01-28
601577,2020-01-28
601600,2020-01-28
601601,2020-01-28
601607,2020-01-28
601618,2020-01-28
601628,2020-01-28
601633,2020-01-28
601668,2020-01-28
601669,2020-01-28
601688,2020-01-28
601698,2020-01-28
601727,2020-01-28
601766,2020-01-28
601788,2020-01-28
601800,2020-01-28
601808,2020-01-28
601818,2020-01-28
601828,2020-01-28
601838,2020-01-28
601857,2020-01-28
601877,2020-01-28
601878,2020-01-28
601881,2020-01-28
601888,2020-01-28
601898,2020-01-28
601899,2020-01-28
601901,2020-01-28
601919,2020-01-28
601933,2020-01-28
601939,2020-01-28
601985,2020-01-28
601988,2020-01-28
601989,2020-01-28
601992,2020-01-28
601997,2020-01-28
601998,2020-01-28
603019,2020-01-28
603156,2020-01-28
603160,2020-01-28
603259,2020-01-28
603260,2020-01-28
603288,2020-01-28
603501,2020-01-28
603799,2020-01-28
603833,2020-01-28
603899,2020-01-28
603986,2020-01-28
603993,2020-01-28
000001,2020-01-28
000002,2020-01-28
000063,2020-01-28
000069,2020-01-28
000100,2020-01-28
000157,2020-01-28
000166,2020-01-28
000333,2020-01-28
000338,2020-01-28
000413,2020-01-28
000415,2020-01-28
000423,2020-01-28
000425,2020-01-28
000538,2020-01-28
000568,2020-01-28
000596,2020-01-28
000625,2020-01-28
000627,2020-01-28
000629,2020-01-28
000630,2020-01-28
000651,2020-01-28
000656,2020-01-28
000661,2020-01-28
000671,2020-01-28
000703,2020-01-28
000709,2020-01-28
000723,2020-01-28
000725,2020-01-28
000728,2020-01-28
000768,2020-01-28
000776,2020-01-28
000783,2020-01-28
000786,2020-01-28
000858,2020-01-28
000876,2020-01-28
000895,2020-01-28
000898,2020-01-28
000938,2020-01-28
000961,2020-01-28
000963,2020-01-28
001979,2020-01-28
002001,2020-01-28
002007,2020-01-28
002008,2020-01-28
002010,2020-01-28
002024,2020-01-28
002027,2020-01-28
002032,2020-01-28
002044,2020-01-28
002050,2020-01-28
002081,2020-01-28
002120,2020-01-28
002142,2020-01-28
002146,2020-01-28
002153,2020-01-28
002179,2020-01-28
002202,2020-01-28
002230,2020-01-28
002236,2020-01-28
002241,2020-01-28
002252,2020-01-28
002271,2020-01-28
002294,2020-01-28
002304,2020-01-28
002311,2020-01-28
002352,2020-01-28
002410,2020-01-28
002411,2020-01-28
002415,2020-01-28
002422,2020-01-28
002456,2020-01-28
002460,2020-01-28
002466,2020-01-28
002468,2020-01-28
002475,2020-01-28
002493,2020-01-28
002508,2020-01-28
002555,2020-01-28
002558,2020-01-28
002594,2020-01-28
002601,2020-01-28
002602,2020-01-28
002607,2020-01-28
002624,2020-01-28
002673,2020-01-28
002714,2020-01-28
002736,2020-01-28
002739,2020-01-28
002773,2020-01-28
002841,2020-01-28
002916,2020-01-28
002938,2020-01-28
002939,2020-01-28
002945,2020-01-28
002958,2020-01-28
300003,2020-01-28
300015,2020-01-28
300017,2020-01-28
300024,2020-01-28
300033,2020-01-28
300059,2020-01-28
300070,2020-01-28
300122,2020-01-28
300124,2020-01-28
300136,2020-01-28
300142,2020-01-28
300144,2020-01-28
300347,2020-01-28
300408,2020-01-28
300413,2020-01-28
300433,2020-01-28
300498,2020-01-28
600000,2020-07-01
600004,2020-07-01
600009,2020-07-01
600010,2020-07-01
600011,2020-07-01
600015,2020-07-01
600016,2020-07-01
600018,2020-07-01
600019,2020-07-01
600025,2020-07-01
600027,2020-07-01
600028,2020-07-01
600029,2020-07-01
600030,2020-07-01
600031,2020-07-01
600036,2020-07-01
600038,2020-07-01
600048,2020-07-01
600050,2020-07-01
600061,2020-07-01
600066,2020-07-01
600068,2020-07-01
600085,2020-07-01
600089,2020-07-01
600104,2020-07-01
600109,2020-07-01
600111,2020-07-01
600115,2020-07-01
600118,2020-07-01
600170,2020-07-01
600176,2020-07-01
600177,2020-07-01
600183,2020-07-01
600188,2020-07-01
600196,2020-07-01
600208,2020-07-01
600219,2020-07-01
600221,2020-07-01
600233,2020-07-01
600271,2020-07-01
600276,2020-07-01
600297,2020-07-01
600299,2020-07-01
600309,2020-07-01
600332,2020-07-01
600340,2020-07-01
600346,2020-07-01
600352,2020-07-01
600362,2020-07-01
600369,2020-07-01
600372,2020-07-01
600383,2020-07-01
600390,2020-07-01
600398,2020-07-01
600406,2020-07-01
600436,2020-07-01
600438,2020-07-01
600482,2020-07-01
600487,2020-07-01
600489,2020-07-01
600498,2020-07-01
600516,2020-07-01
600519,2020-07-01
600522,2020-07-01
600547,2020-07-01
600570,2020-07-01
600583,2020-07-01
600585,2020-07-01
600588,2020-07-01
600606,2020-07-01
600637,2020-07-01
600655,2020-07-01
600660,2020-07-01
600674,2020-07-01
600690,2020-07-01
600703,2020-07-01
600705,2020-07-01
600741,2020-07-01
600745,2020-07-01
600760,2020-07-01
600795,2020-07-01
600809,2020-07-01
600837,2020-07-01
600848,2020-07-01
600867,2020-07-01
600886,2020-07-01
600887,2020-07-01
600893,2020-07-01
600900,2020-07-01
600919,2020-07-01
600926,2020-07-01
600928,2020-07-01
600958,2020-07-01
600968,2020-07-01
600977,2020-07-01
600989,2020-07-01
600998,2020-07-01
600999,2020-07-01
601006,2020-07-01
601009,2020-07-01
601012,2020-07-01
601018,2020-07-01
601021,2020-07-01
601066,2020-07-01
601077,2020-07-01
601088,2020-07-01
601100,2020-07-01
601108,2020-07-01
601111,2020-07-01
601117,2020-07-01
601138,2020-07-01
601155,2020-07-01
601162,2020-07-01
601166,2020-07-01
601169,2020-07-01
601186,2020-07-01
601198,2020-07-01
601211,2020-07-01
601212,2020-07-01
601216,2020-07-01
601225,2020-07-01
601229,2020-07-01
601231,2020-07-01
601236,2020-07-01
601238,2020-07-01
601288,2020-07-01
601298,2020-07-01
601318,2020-07-01
601319,2020-07-01
601328,2020-07-01
601336,2020-07-01
601360,2020-07-01
601377,2020-07-01
601390,2020-07-01
601398,2020-07-01
601555,2020-07-01
601577,2020-07-01
601600,2020-07-01
601601,2020-07-01
601607,2020-07-01
601618,2020-07-01
601628,2020-07-01
601633,2020-07-01
601658,2020-07-01
601668,2020-07-01
601669,2020-07-01
601688,2020-07-01
601698,2020-07-01
601727,2020-07-01
601766,2020-07-01
601788,2020-07-01
601800,2020-07-01
601808,2020-07-01
601816,2020-07-01
601818,2020-07-01
601828,2020-07-01
601838,2020-07-01
601857,2020-07-01
601877,2020-07-01
601878,2020-07-01
601881,2020-07-01
601888,2020-07-01
601898,2020-07-01
601899,2020-07-01
601901,2020-07-01
601916,2020-07-01
601919,2020-07-01
601933,2020-07-01
601939,2020-07-01
601985,2020-07-01
601988,2020-07-01
601989,2020-07-01
601992,2020-07-01
601997,2020-07-01
601998,2020-07-01
603019,2020-07-01
603156,2020-07-01
603160,2020-07-01
603259,2020-07-01
603260,2020-07-01
603288,2020-07-01
603369,2020-07-01
603501,2020-07-01
603658,2020-07-01
603799,2020-07-01
603833,2020-07-01
603899,2020-07-01
603986,2020-07-01
603993,2020-07-01
000001,2020-07-01
000002,2020-07-01
000063,2020-07-01
000066,2020-07-01
000069,2020-07-01
000100,2020-07-01
000157,2020-07-01
000166,2020-07-01
000333,2020-07-01
000338,2020-07-01
000425,2020-07-01
000538,2020-07-01
000568,2020-07-01
000596,2020-07-01
000625,2020-07-01
000627,2020-07-01
000651,2020-07-01
000656,2020-07-01
000661,2020-07-01
000671,2020-07-01
000703,2020-07-01
000708,2020-07-01
000709,2020-07-01
000723,2020-07-01
000725,2020-07-01
000728,2020-07-01
000768,2020-07-01
000776,2020-07-01
000783,2020-07-01
000786,2020-07-01
000858,2020-07-01
000860,2020-07-01
000876,2020-07-01
000895,2020-07-01
000938,2020-07-01
000961,2020-07-01
000963,2020-07-01
000977,2020-07-01
001979,2020-07-01
002001,2020-07-01
002007,2020-07-01
002008,2020-07-01
002024,2020-07-01
002027,2020-07-01
002032,2020-07-01
002044,2020-07-01
002050,2020-07-01
